MetadataType,ComponentName,Namespace,LastModifiedDate
FieldSrcTrgtRelationship,ssot__ProductBrowseEngagement_Id_map_LoyaltyTransactionJournal_EngagementId_N_1_1645552382463,ssot,2025-04-09T10:44:08.000Z
FieldSrcTrgtRelationship,ssot__AssetServiceAction_ExpectedLifespanUOMId_map_UnitOfMeasure_Id_N_1,ssot,2025-04-09T10:44:14.000Z
FieldSrcTrgtRelationship,ssot__Problem_ParentProblemId_map_Problem_Id_N_1,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__EmailEngagement_PersonalizationContentId_map_PersonalizationLog_Id_N_1,ssot,2025-04-09T10:44:12.000Z
FieldSrcTrgtRelationship,ssot__PatientHealthCondition_AccountId_map_Account_Id_N_1,ssot,2025-04-09T10:44:20.000Z
FieldSrcTrgtRelationship,ssot__CareBarrierType_HealthCareDiagnosisId_map_HealthcareDiagnosis_Id_N_1,ssot,2025-04-09T10:43:53.000Z
FieldSrcTrgtRelationship,ssot__PatientMedicationDispense_ClinicalEncounterContextId_map_ClinicalEncounter_Id_N_1,ssot,2025-04-09T10:44:00.000Z
FieldSrcTrgtRelationship,ssot__DeviceApplicationEngagement_EngagementAssetId_map_DeviceApplicationTemplate_Id_N_1_1645552390176,ssot,2025-04-09T10:44:01.000Z
FieldSrcTrgtRelationship,ssot__BulkMessage_FlowElementId_map_FlowElement_Id_N_1,ssot,2025-04-09T10:43:53.000Z
FieldSrcTrgtRelationship,ssot__MessageEngagement_MarketJourneyActivityId_map_MarketJourneyActivity_Id_N_1_1645552384987,ssot,2025-04-09T10:43:51.000Z
FieldSrcTrgtRelationship,ssot__CommodityUsage_ConsumptionQuantityUOMId_map_UnitOfMeasure_Id_N_1,ssot,2025-04-09T10:43:55.000Z
FieldSrcTrgtRelationship,ssot__CareRequestDrug_DispensingPharmacyId_map_HealthcareProvider_Id_N_1,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__CarePlanActivity_ActivityLocationId_map_Location_Id_N_1,ssot,2025-04-09T10:43:51.000Z
FieldSrcTrgtRelationship,ssot__ActionPlanTemplate_TargetEntityTypeId_map_Account_Id_N_1,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__ssot_Id_map_ssot_Id_1629904018724,ssot,2025-04-09T10:44:08.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyProgramMember_Id_map_LoyaltyTransactionJournal_LoyaltyProgramCorporateMemberId_N_1_1645552389961,ssot,2025-04-09T10:43:56.000Z
FieldSrcTrgtRelationship,ssot__EmploymentOfferVettingEvaluation_VettingEvaluationId_map_VettingEvaluation_Id_N_1,ssot,2025-04-09T10:44:07.000Z
FieldSrcTrgtRelationship,ssot__Claim_IncidentId_map_Incident_Id_N_1,ssot,2025-04-09T10:43:51.000Z
FieldSrcTrgtRelationship,ssot__ContactPointEmail_Id_map_Account_ShippingEmailId_N_1_1645552386410,ssot,2025-04-09T10:44:10.000Z
FieldSrcTrgtRelationship,ssot__HealthcarePerformer_SourceServiceReferenceId_map_PatientRegisteredDevice_Id_N_1,ssot,2025-04-09T10:43:56.000Z
FieldSrcTrgtRelationship,ssot__PaymentRequest_FacilityId_map_HealthcareFacility_Id_N_1,ssot,2025-04-09T10:44:00.000Z
FieldSrcTrgtRelationship,ssot__ProductOrderEngagement_Id_map_EngagementTopic_EngagementId_N_1_1645552388227,ssot,2025-04-09T10:44:05.000Z
FieldSrcTrgtRelationship,ssot__Location_RootLocationId_map_Location_Id_N_1,ssot,2025-04-09T10:44:03.000Z
FieldSrcTrgtRelationship,ssot__WorkOrder_DurationUOMId_map_UnitOfMeasure_Id_N_1,ssot,2025-04-09T10:44:21.000Z
FieldSrcTrgtRelationship,ssot__CareProgramProduct_ProductId_map_Product_Id_N_1,ssot,2025-04-09T10:44:11.000Z
FieldSrcTrgtRelationship,ssot__KnowledgeArticleVersion_KnowledgeArticleId_map_KnowledgeArticle_Id_N_1,ssot,2025-04-09T10:43:53.000Z
FieldSrcTrgtRelationship,ssot__CreditTender_PaymentMethodId_map_PaymentMethod_Id_N_1,ssot,2025-04-09T10:44:09.000Z
FieldSrcTrgtRelationship,ssot__CarePlanActivity_ActivityLocationId_map_HealthcareFacility_Id_N_1,ssot,2025-04-09T10:43:55.000Z
FieldSrcTrgtRelationship,ssot__CaseProgram_ProgramId_map_Program_Id_N_1,ssot,2025-04-09T10:44:12.000Z
FieldSrcTrgtRelationship,ssot__LocationGroupProdInvChg_LocationGroupId_map_LocationGroup_Id_N_1,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__PatientMedicationStatement_PatientMedicationProcedureId_map_PatientMedicalProcedure_Id_N_1,ssot,2025-04-09T10:44:21.000Z
FieldSrcTrgtRelationship,ssot__CarePlanDetail_DetailRecordId_map_HealthcareProvider_Id_N_1,ssot,2025-04-09T10:44:03.000Z
FieldSrcTrgtRelationship,ssot__ConversationEntryTranscriptExcerpt_ConversationReasonId_map_ConversationReason_Id_N_1,ssot,2025-04-09T10:44:13.000Z
FieldSrcTrgtRelationship,ssot__FulfillmentOrderPriceAdj_PromotionId_map_Promotion_Id_N_1,ssot,2025-04-09T10:43:54.000Z
FieldSrcTrgtRelationship,ssot__Account_Id_map_Individual_PrimaryAccountId_N_1_1645552381280,ssot,2025-04-09T10:44:01.000Z
FieldSrcTrgtRelationship,ssot__ClinicalEncounterFacility_FacilityTypeId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__PersonPublicProfile_ContactId_map_Individual_Id_N_1,ssot,2025-04-09T10:44:00.000Z
FieldSrcTrgtRelationship,ssot__InventoryRequest_OwnerId_map_User_Id_N_1,ssot,2025-04-09T10:43:57.000Z
FieldSrcTrgtRelationship,ssot__WebsiteEngagement_ContactPointId_map_ContactPointAddress_Id_N_1_1645552389287,ssot,2025-04-09T10:44:08.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyTransactionJournal_LoyaltyProgramMemberId_map_LoyaltyProgramMember_Id_N_1,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__AssetSalesAction_AssetId_map_Asset_Id_N_1,ssot,2025-04-09T10:44:09.000Z
FieldSrcTrgtRelationship,ssot__BenefitAssignment_ProgramEnrollmentId_map_ProgramEnrollment_Id_N_1,ssot,2025-04-09T10:44:13.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyTransactionJournal_PaymentMethodId_map_Voucher_Id_N_1_1645552388295,ssot,2025-04-09T10:44:01.000Z
FieldSrcTrgtRelationship,ssot__EmailPublication_Id_map_WebSearchEngagement_EngagementPublicationId_N_1_1645552382592,ssot,2025-04-09T10:44:06.000Z
FieldSrcTrgtRelationship,ssot__CarePlan_CarePlanTemplateId_map_CarePlanTemplate_Id_N_1,ssot,2025-04-09T10:44:12.000Z
FieldSrcTrgtRelationship,ssot__Assessment_SubjectId_map_Account_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__ContactPointApp_DeviceId_map_Device_Id_N_1_1645552382072,ssot,2025-04-09T10:43:54.000Z
FieldSrcTrgtRelationship,ssot__Incident_OperatingHoursId_map_OperatingHours_Id_N_1,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__Medication_MedicationCodeId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__PartyPhilanthropicOccurrence_RelatedOrganizationId_map_Account_Id_N_1,ssot,2025-04-09T10:43:54.000Z
FieldSrcTrgtRelationship,ssot__ActionPlan_TargetId_map_BenefitAssignment_Id_N_1,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__ServiceTerritory_OwnerId_map_UserGroup_Id_N_1,ssot,2025-04-09T10:44:17.000Z
FieldSrcTrgtRelationship,ssot__Case_Id_map_ProductBrowseEngagement_CaseId_N_1_1645552387235,ssot,2025-04-09T10:44:18.000Z
FieldSrcTrgtRelationship,ssot__WorkOrderItem_LocationId_map_Location_Id_N_1,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__Opportunity_EngagementChannelTypeId_map_EngagementChannelType_Id_N_1_1645552387598,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__ClinicalServiceRequest_AccountId_map_Account_Id_N_1,ssot,2025-04-09T10:43:55.000Z
FieldSrcTrgtRelationship,ssot__AssessmentSignature_AssessmentId_map_Assessment_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__SMSPublication_Id_map_WebsiteEngagement_EngagementPublicationId_N_1_1645552385876,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__CareRequestDrug_DrugCodeId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:44:00.000Z
FieldSrcTrgtRelationship,ssot__GameParticipantReward_IssuedRewardId_map_LoyaltyTransactionJournal_Id_N_1,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__Application_EducationApplicationId_map_EducationApplication_Id_N_1,ssot,2025-04-09T10:43:53.000Z
FieldSrcTrgtRelationship,ssot__DiagnosticSummary_CareObservationId_map_CareObservation_Id_N_1,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__PatientHealthCondition_HealthConditionStageId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:44:04.000Z
FieldSrcTrgtRelationship,ssot__ClinicalServiceRequest_ClinicalServiceRequestCategoryId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:44:01.000Z
FieldSrcTrgtRelationship,ssot__Account_PartyId_map_Party_Id_N_1,ssot,2025-04-09T10:44:19.000Z
FieldSrcTrgtRelationship,ssot__ClinicalServiceRequest_HealthcareFacilityId_map_HealthcareFacility_Id_N_1,ssot,2025-04-09T10:43:53.000Z
FieldSrcTrgtRelationship,ssot__SalesOrderProductTax_OriginalSalesOrderProductTaxId_map_SalesOrderProductTax_Id_N_1,ssot,2025-04-09T10:44:15.000Z
FieldSrcTrgtRelationship,ssot__PromotionEngagement_ContentSlotName_map_DigitalContent_Id_N_1,ssot,2025-04-09T10:43:54.000Z
FieldSrcTrgtRelationship,ssot__PromotionPartyTransaction_LoyaltyTransactionJournalId_map_LoyaltyTransactionJournal_Id_N_1,ssot,2025-04-09T10:44:08.000Z
FieldSrcTrgtRelationship,ssot__Lead_Id_map_MessageEngagement_LeadlId_N_1_1645552387739,ssot,2025-04-09T10:44:00.000Z
FieldSrcTrgtRelationship,ssot__MasterProduct_Id_map_OpportunityProduct_ProductId_N_1_1645552386898,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__EngagementTopic_EngagementId_map_ProductOrderEngagement_Id_N_1_1645552383972,ssot,2025-04-09T10:44:05.000Z
FieldSrcTrgtRelationship,ssot__ContactPointSocial_Id_map_DeviceApplicationEngagement_ContactPointId_N_1_1645552389513,ssot,2025-04-09T10:44:10.000Z
FieldSrcTrgtRelationship,ssot__EngagementChannelParticipant_ParticipantId_map_Lead_Id_N_1,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__GiftTransaction_DonorId_map_Account_Id_N_1,ssot,2025-04-09T10:43:55.000Z
FieldSrcTrgtRelationship,ssot__DeviceApplicationEngagement_ContactPointId_map_ContactPointApp_Id_N_1_1645552390116,ssot,2025-04-09T10:44:05.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyLedgerTraceability_CreditLoyaltyLedgerId_map_LoyaltyLedger_Id_N_1,ssot,2025-04-09T10:43:51.000Z
FieldSrcTrgtRelationship,ssot__InventoryTransfer_InventoryRequestId_map_InventoryRequest_Id_N_1,ssot,2025-04-09T10:43:55.000Z
FieldSrcTrgtRelationship,ssot__BenefitDisbursement_ProgramEnrollmentId_map_ProgramEnrollment_Id_N_1,ssot,2025-04-09T10:44:12.000Z
FieldSrcTrgtRelationship,ssot__Referral_ProgramId_map_Program_Id_N_1,ssot,2025-04-09T10:44:20.000Z
FieldSrcTrgtRelationship,ssot__Claim_OwnerId_map_User_Id_N_1,ssot,2025-04-09T10:44:02.000Z
FieldSrcTrgtRelationship,ssot__PartyIncome_PartyId_map_Party_Id_N_1,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__MemberPlan_PurchaserPlanId_map_PurchaserPlan_Id_N_1,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__LinkedKnowledgeArticle_KnowledgeArticleVersionId_map_KnowledgeArticleVersion_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__PromotionEngagement_IndividualId_map_Individual_Id_N_1,ssot,2025-04-09T10:44:11.000Z
FieldSrcTrgtRelationship,ssot__ContractLine_RootContractLineId_map_ContractLine_Id_N_1,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__CollectionPlanItem_CollectionPlanId_map_CollectionPlan_Id_N_1,ssot,2025-04-09T10:43:54.000Z
FieldSrcTrgtRelationship,ssot__ClaimItem_ItemCodeId_map_CodeSet_Id_N_1,ssot,2025-04-09T10:44:13.000Z
FieldSrcTrgtRelationship,ssot__PatientMedicationDosage_DosageNumeratorUnitId_map_UnitOfMeasure_Id_N_1,ssot,2025-04-09T10:44:18.000Z
FieldSrcTrgtRelationship,ssot__VehiclePerformanceSummary_VehicleId_map_Vehicle_Id_N_1,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyLedger_LoyaltyTransactionJournalId_map_LoyaltyTransactionJournal_Id_N_1_1645552383869,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__SalesTransactionFulfillmentRequest_SalesTransactionReferenceId_map_SalesOrderProduct_Id_N_1,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__CarePreauthorization_MemberPlanId_map_MemberPlan_Id_N_1,ssot,2025-04-09T10:43:51.000Z
FieldSrcTrgtRelationship,ssot__AuthorizationApplication_RegulatoryAuthorityId_map_RegulatoryAuthority_Id_N_1,ssot,2025-04-09T10:44:08.000Z
FieldSrcTrgtRelationship,ssot__CaseEpisode_Address_map_Address_Id_N_1,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__PatientHealthConditionDetail_HealthConditionCodeId_map_CodeSet_Id_N_1,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__Vehicle_FrontTireSizeUomId_map_UnitOfMeasure_Id_N_1,ssot,2025-04-09T10:44:18.000Z
FieldSrcTrgtRelationship,ssot__AdverseEventOutcome_OutcomeCodeId_map_CodeSet_Id_N_1,ssot,2025-04-09T10:43:47.000Z
FieldSrcTrgtRelationship,ssot__ClinicalServiceRequest_HealthcareFacilityCodeId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__ChangeRequestRelatedItem_RelatedReferenceId_map_Product_Id_N_1,ssot,2025-04-09T10:44:11.000Z
FieldSrcTrgtRelationship,ssot__ApplicationReview_AcademicTermId_map_AcademicTerm_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__PaymentMethod_DigitalWalletId_map_DigitalWallet_Id_N_1,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__FulfillmentOrderProductTax_FulfillmentOrderTaxId_map_FulfillmentOrderTax_Id_N_1,ssot,2025-04-09T10:43:54.000Z
FieldSrcTrgtRelationship,ssot__CareRequest_RequestingPractitionerId_map_AccountContact_Id_N_1,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__ClinicalEncounter_DestinationLocationId_map_Location_Id_N_1,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__EngagementParticipantAppRole_ParticipantId_map_AccountContact_Id_N_1,ssot,2025-04-09T10:44:02.000Z
FieldSrcTrgtRelationship,ssot__MediaEngagement_PersonalizationContentId_map_PersonalizationLog_Id_N_1,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__SalesStore_Id_map_SalesOrder_SalesStoreId_N_1_1645552386445,ssot,2025-04-09T10:44:15.000Z
FieldSrcTrgtRelationship,ssot__CareRequestItem_ServicingFacilityId_map_HealthcareFacility_Id_N_1,ssot,2025-04-09T10:43:55.000Z
FieldSrcTrgtRelationship,ssot__CareRequestDiagnosis_DiagnosisCodeId_map_HealthcareDiagnosis_Id_N_1,ssot,2025-04-09T10:43:53.000Z
FieldSrcTrgtRelationship,ssot__AdverseEventParty_PartyId_map_PatientRegisteredDevice_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__ClinicalEncounter_ClinicalEncounterPriorityId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__PatientMedicalProcedure_EstimatedDurationUnitId_map_UnitOfMeasure_Id_N_1,ssot,2025-04-09T10:44:19.000Z
FieldSrcTrgtRelationship,ssot__Voucher_LoyaltyTransactionJournalId_map_LoyaltyTransactionJournal_Id_N_1_1645552389144,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__MasterProduct_BrandId_map_Brand_Id_N_1_1645552386909,ssot,2025-04-09T10:43:57.000Z
FieldSrcTrgtRelationship,ssot__ShoppingWishlistEngagement_UtmId_map_Campaign_Id_N_1,ssot,2025-04-09T10:44:12.000Z
FieldSrcTrgtRelationship,ssot__ContactPointPhone_Id_map_ProductOrderEngagement_ContactPointId_N_1_1645552385488,ssot,2025-04-09T10:44:10.000Z
FieldSrcTrgtRelationship,ssot__CoverageBenefitItem_CoverageBenefitId_map_CoverageBenefit_Id_N_1,ssot,2025-04-09T10:44:04.000Z
FieldSrcTrgtRelationship,ssot__CodeSetBundle_CodeSet1Id_map_CodeSet_Id_N_1,ssot,2025-04-09T10:44:02.000Z
FieldSrcTrgtRelationship,ssot__BenefitDisbursement_BenefitAssignmentId_map_BenefitAssignment_Id_N_1,ssot,2025-04-09T10:44:12.000Z
FieldSrcTrgtRelationship,ssot__CoverageBenefitVerificationRequest_AuthorizedPrescriptionId_map_PatientMedicationRequest_Id_N_1,ssot,2025-04-09T10:44:06.000Z
FieldSrcTrgtRelationship,ssot__Account_Id_map_LoyaltyProgramMember_AccountId_N_1_1645552381213,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__CareRequest_MemberSecondaryPlanId_map_MemberPlan_Id_N_1,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__ProblemRelatedItem_RelatedReferenceId_map_Product_Id_N_1,ssot,2025-04-09T10:44:15.000Z
FieldSrcTrgtRelationship,ssot__ProblemRelatedItem_RelatedReferenceId_map_Asset_Id_N_1,ssot,2025-04-09T10:44:10.000Z
FieldSrcTrgtRelationship,ssot__Prospect_ConvertedAccountId_map_Account_Id_N_1,ssot,2025-04-09T10:43:51.000Z
FieldSrcTrgtRelationship,ssot__CarePlanActivity_StatusReasonCodeId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:44:03.000Z
FieldSrcTrgtRelationship,ssot__CareRequestItem_CareRequestCaseId_map_Case_Id_N_1,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__VettingEvaluation_ApplicationId_map_Application_Id_N_1,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__CareRequestDrug_CareRequestCaseId_map_Case_Id_N_1,ssot,2025-04-09T10:44:00.000Z
FieldSrcTrgtRelationship,ssot__Account_Id_map_SalesOrder_BillToAccountId_N_1_1645552381191,ssot,2025-04-09T10:44:17.000Z
FieldSrcTrgtRelationship,ssot__ContactPointPhone_Id_map_AccountContact_FaxPhoneId_N_1_1645552385433,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__PartyPhilanthropicIndicator_AccountId_map_Account_Id_N_1,ssot,2025-04-09T10:43:51.000Z
FieldSrcTrgtRelationship,ssot__ClinicalAlert_SubjectId_map_Patient_Id_N_1,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__ConsentStatus_Id_map_EngagementChannelTypeConsent_ConsentStatusId_N_1_1645552387517,ssot,2025-04-09T10:44:03.000Z
FieldSrcTrgtRelationship,ssot__ServiceRequest_ServiceProcessDefinitionId_map_ServiceProcessDefinition_Id_N_1,ssot,2025-04-09T10:44:17.000Z
FieldSrcTrgtRelationship,ssot__GiftCommitmentSchedule_GiftCommitmentId_map_GiftCommitment_Id_N_1,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__HealthScoreRangeClassification_ScoreCategoryId_map_HealthScoreCategory_Id_N_1,ssot,2025-04-09T10:43:54.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyMembershipLifecycle_LoyaltyProgramMemberId_map_LoyaltyProgramMember_Id_N_1,ssot,2025-04-09T10:43:51.000Z
FieldSrcTrgtRelationship,ssot__PatientMedicalProcedure_EstimatedUpperLengthUnitId_map_UnitOfMeasure_Id_N_1,ssot,2025-04-09T10:44:19.000Z
FieldSrcTrgtRelationship,ssot__ProgramEnrollment_CareProgramEnrolleeId_map_CareProgramEnrollee_Id_N_1,ssot,2025-04-09T10:44:11.000Z
FieldSrcTrgtRelationship,ssot__EmailEngagement_IndividualId_map_Individual_Id_N_1,ssot,2025-04-09T10:44:02.000Z
FieldSrcTrgtRelationship,ssot__CourseOfferingParticipant_AcademicTermEnrollmentId_map_AcademicTermEnrollment_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__EducationalInfoRequest_Learning_map_Learning_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__GoalAssignmentDetail_DetailRecordId_map_PatientHealthCondition_Id_N_1,ssot,2025-04-09T10:43:54.000Z
FieldSrcTrgtRelationship,ssot__ProductBrowseEngagement_FlowElementRunId_map_FlowElementRun_Id_N_1,ssot,2025-04-09T10:43:53.000Z
FieldSrcTrgtRelationship,ssot__Contract_BillToAddressId_map_ContactPointAddress_Id_N_1,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__AssessmentQuestionAssignment_AssessmentQuestionSetId_map_AssessmentQuestionSet_Id_N_1,ssot,2025-04-09T10:43:47.000Z
FieldSrcTrgtRelationship,ssot__AdverseEventResultingEffect_EffectId_map_CareObservation_Id_N_1,ssot,2025-04-09T10:44:10.000Z
FieldSrcTrgtRelationship,ssot__WebsiteItemEngagement_IndividualId_map_Individual_Id_N_1,ssot,2025-04-09T10:44:04.000Z
FieldSrcTrgtRelationship,ssot__SalesOrder_Id_map_ShoppingCartEngagement_SalesOrderId_N_1_1645552383445,ssot,2025-04-09T10:44:20.000Z
FieldSrcTrgtRelationship,ssot__Individual_Id_map_PrivacyConsentLog_IndividualId_N_1_1645552384466,ssot,2025-04-09T10:43:56.000Z
FieldSrcTrgtRelationship,ssot__AdverseEventContributingFactor_ContributingFactorCodeId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__PatientMedicationStatement_CareObservationId_map_CareObservation_Id_N_1,ssot,2025-04-09T10:44:17.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyTransactionJournal_RelatedLoyaltyTransactionJournalId_map_LoyaltyTransactionJournal_Id_N_1_1645552388500,ssot,2025-04-09T10:43:55.000Z
FieldSrcTrgtRelationship,ssot__ActionPlanTemplateVersion_ActionPlanTemplateId_map_ActionPlanTemplate_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__GiftEntry_CampaignId_map_Campaign_Id_N_1,ssot,2025-04-09T10:43:53.000Z
FieldSrcTrgtRelationship,ssot__DiagnosticSummary_DiagnosticDocumentFormatCodeId_map_CodeSet_Id_N_1,ssot,2025-04-09T10:43:54.000Z
FieldSrcTrgtRelationship,ssot__Referral_ClientId_map_Account_Id_N_1,ssot,2025-04-09T10:44:05.000Z
FieldSrcTrgtRelationship,ssot__HealthcareFacility_AccountId_map_Account_Id_N_1,ssot,2025-04-09T10:44:01.000Z
FieldSrcTrgtRelationship,ssot__EmailMessage_ChannelEngagementId_map_ChannelEngagement_Id_N_1,ssot,2025-04-09T10:44:06.000Z
FieldSrcTrgtRelationship,ssot__ShoppingCartProductEngagement_IndividualId_map_Individual_Id_N_1,ssot,2025-04-09T10:44:03.000Z
FieldSrcTrgtRelationship,ssot__SavedApplicationReference_ProgramTermApplnTimelineId_map_ProgramTermApplicationTimeline_Id_N_1,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__AuthorizationApplication_SiteAddressId_map_Address_Id_N_1,ssot,2025-04-09T10:43:51.000Z
FieldSrcTrgtRelationship,ssot__ClinicalServiceRequest_HealthcarePerformerTypeCodeId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:44:01.000Z
FieldSrcTrgtRelationship,ssot__PatientMedicationDispense_DispenseTypeCodeId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:44:18.000Z
FieldSrcTrgtRelationship,ssot__CaseEpisode_EpisodeAccountId_map_Account_Id_N_1,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyProgramPartnerPromotion_PromotionId_map_Promotion_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__HealthScore_SubjectId_map_AccountContact_Id_N_1,ssot,2025-04-09T10:43:53.000Z
FieldSrcTrgtRelationship,ssot__VehicleTrip_RunDurationUnitofMeasure_map_UnitOfMeasure_Id_N_1,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__ReturnOrderProduct_ReturnOrderId_map_ReturnOrder_Id_N_1,ssot,2025-04-09T10:44:14.000Z
FieldSrcTrgtRelationship,ssot__GoodsProduct_Id_map_OpportunityProduct_ProductId_N_1_1645552384729,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__AuthorizationApplication_ApplicationId_map_Application_Id_N_1,ssot,2025-04-09T10:43:54.000Z
FieldSrcTrgtRelationship,ssot__GiftEntry_GiftTransactionId_map_GiftTransaction_Id_N_1,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__PatientMedicalProcedure_ProcedureAgeUOMId_map_UnitOfMeasure_Id_N_1,ssot,2025-04-09T10:44:20.000Z
FieldSrcTrgtRelationship,ssot__LinkedKnowledgeArticle_KnowledgeArticleId_map_KnowledgeArticle_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__EngagementAction_PersonalizationContentId_map_PersonalizationLog_Id_N_1,ssot,2025-04-09T10:44:04.000Z
FieldSrcTrgtRelationship,ssot__ProductBrowseEngagement_LeadlId_map_Lead_Id_N_1_1645552382339,ssot,2025-04-09T10:44:03.000Z
FieldSrcTrgtRelationship,ssot__LearnerProgram_LearnerContactId_map_Individual_Id_N_1,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__ContactPointPhone_Id_map_Lead_FaxContactPhoneId_N_1_1645552385627,ssot,2025-04-09T10:43:56.000Z
FieldSrcTrgtRelationship,ssot__MemberBenefit_LoyaltyBenefitId_map_LoyaltyBenefit_Id_N_1_1645552386998,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__GameReward_RewardDefinitionId_map_VoucherDefinition_Id_N_1,ssot,2025-04-09T10:43:53.000Z
